Rating,Title,Review Description,Pro,Con,Job Title,Status,Region,Date
30,Not too bad,,Stable company Employee welfare well taken care of Good for family people,Low salary Not much chance of promotions,Remedy Administrator,Former Employee,Melaka,Apr 18 2013
30,It was a great opportunity to learn and grow,,Big Company Nice Products People are a value,Too burocracy Not enough customer oriented Too much reuse Limited interaction between groups,Analog IC Design Engineer,Former Employee,Padua,May 7 2013
40,Great for innovators and technical experts,,Great environment for innovation many teams have time for creating patents and implementing innovative solutions,Very centralized on headquarter less opportunities outside German locations,nan,Former Employee,nan,Aug 14 2017
30,Boring job,,Secure place to work Well paid,Boring job for a system engineer with digital focus Mostly simple systems,Systems Engineer,Current Employee,Villach,Jan 5 2015
40,Good Place to Work,,good culture nice environment and good colleagues Pay is decent,Too many red tapes and decision making takes too long,Anonymous Employee,Former Employee,nan,Aug 12 2015
40,Great Place to Work,,The company offer a lot of opportunity for job rotation selfdevelopment Flexibility in working,Complexity in managing a big site,Senior Executive,Current Employee,Melaka,Sep 3 2015
20,Slow pace,,Good colleague good benefit company will provide shuttle bus to employee to MRT stations,I was under a department where they expect employee to travel to batam weekly by ferry,nan,Former Employee,nan,Feb 17 2016
50,Great Place To Work,,Stable good business and steady company,Not much to growdevelop after promoted to management level,Staff Engineer,Former Employee,Kulim,Jul 22 2017
40,Conservative company,,Good if you are comfortable with a conservative company,Bad if you are not comfortable with a conservative company,Anonymous Employee,Former Employee,nan,Nov 12 2017
40,A good working environment,,Work life balance and good training to young engineers,Career development and grow is slow Some managers are micromanage,Senior Process Integration Engineer,Current Employee,nan,Jan 28 2019
30,Working style,,Can learn the art of working from German colleagues They are really good,Language barrier is the biggest issue,Design Engineer,Former Employee,Munich Bavaria,Oct 4 2013
40,Great Place to Work,,Lots of training provided to make our self to be a better employee,Overtime payment rate for Sunday is too low,Senior Team Leader Technical,Current Employee,Melaka,Dec 29 2016
40,Very well established in Kulim,,Highly stable with consistent ramping on production Good future forecast,Revenue spent mostly in investment Less benefit sharing and less people oriented,Senior Staff Engineer,Current Employee,Kulim,Feb 18 2018
50,Great people technologies,,Working on technologies for the future Dynamic business Very collaborative great location in Munich,Emphasize growth and development for everyone Strengthen diversity Cypress will help us,Senior Manager Change Management,Current Employee,Munich Bavaria,Apr 17 2020
50,very good,,everything in this company is very very good be it technology engineering people you name it everything is excellent,I do not have any things to write,Anonymous Employee,Current Employee,nan,Nov 4 2012
30,worklife unbalance,,Good training and people caring,too many manual repeat tasks and heavily rely on people rather than the system,Supply Chain Planner,Former Employee,Singapore,Apr 22 2013
30,Right product for the right market,,Stable work environment with friendly staff,Many differing KPIs at the lower level,nan,Current Employee,Singapore,Aug 9 2015
30,Corporate Supply Chain,,Open culture good benefits and great colleagues,Slow processes Ineffective top management in terms of nurturing talent average pay,nan,Former Employee,Singapore,Nov 4 2015
40,nice place to work,,nice place to work good team to work with,nothing much lcoation is a disadvantage if they move to orr it will be good,nan,Current Employee,nan,Oct 22 2016
40,Good stable company,,Stable german company with well financial control Low headcount turnover,Slow and multiple control on changes Lack of promotion opportunity,Product Test Engineer,Current Employee,Singapore,Nov 8 2016
